left_win,kills_per_game, deaths_per_game, game_length, ckpm, gpr, gspd, gd15, firstblood, firsttower, first3towers, turret_plates_per_game, harold_control_rate, firstdragon, dragon_control_rate, elder_control_rate, baron_control_rate, firstbaron, cs_share, jng_share, wards_per_minute, control_wards_purchased_per_minute, wards_cleared_per_minute,kills_per_game, deaths_per_game, game_length, ckpm, gpr, gspd, gd15, firstblood, firsttower, first3towers, turret_plates_per_game, harold_control_rate, firstdragon, dragon_control_rate, elder_control_rate, baron_control_rate, firstbaron, cs_share, jng_share, wards_per_minute, control_wards_purchased_per_minute, wards_cleared_per_minute
0,9,16,29.05,0.8606,0.4427278683543342,-0.178553,-706.0,0.0,1.0,0.0,5.0,0.5,0.0,0,0.5,0.0,0.0,0.7013888888888888,0.36639118457300274,3.2358,1.308089500860585,1.7556,16,9,29.05,0.8606,0.5572721316456658,0.178553,706.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.7523739956172388,0.6336088154269972,3.5112,1.4113597246127367,1.3081
1,18,8,32.266666666666666,0.8058,0.5544531310875043,0.164402,2742.0,0.0,1.0,1.0,6.0,1.0,0.0,0.6,0.5,1.0,1.0,0.7359477124183007,0.6100917431192661,3.0062,1.3016528925619835,1.8285,8,18,32.266666666666666,0.8058,0.4455468689124958,-0.164402,-2742.0,1.0,0.0,0.0,0.0,0,1.0,0.4,0.5,0.0,0.0,0.6807639836289222,0.38990825688073394,3.9979,1.5495867768595042,1.2087
1,21,2,34.05,0.6755,0.5447566592742427,0.15077100000000002,-322.0,1.0,1.0,1.0,2.0,0,1.0,0.8,0.5,1.0,1.0,0.7022613065326633,0.5368171021377672,3.348,1.4390602055800295,1.674,2,21,34.05,0.6755,0.45524334072575734,-0.15077100000000002,322.0,0.0,0.0,0.0,3.0,1.0,0.0,0.2,0.5,0.0,0.0,0.7559681697612732,0.46318289786223277,3.1718,1.2334801762114538,1.3803
1,11,10,29.516666666666666,0.7115,0.5304147107886876,0.0175055,1184.0,0.0,1.0,1.0,4.0,1.0,1.0,0.8,0.5,1.0,1.0,0.7072808320950966,0.5476190476190477,3.2863,1.1857707509881423,1.3213,10,11,29.516666666666666,0.7115,0.46958528921131243,-0.0175055,-1184.0,1.0,0.0,0.0,2.0,0,0.0,0.2,0.5,0.0,0.0,0.7202472952086554,0.4523809523809524,3.1846,1.2196499153020892,1.7278
1,20,15,34.833333333333336,1.0048,0.5288723492788783,0.0595214,2154.0,1.0,1.0,1.0,9.0,0.5,1.0,0.8,0.5,0.5,0.0,0.7115520907158044,0.48792270531400966,2.9282,1.4066985645933014,1.8373,15,20,34.833333333333336,1.0048,0.4711276507211218,-0.0595214,-2154.0,0.0,0.0,0.0,6.0,0.5,0.0,0.2,0.5,0.5,1.0,0.7051820728291317,0.5120772946859904,4.2775,1.6076555023923444,1.3493
1,28,5,25.45,1.2967,0.588617400349689,0.283522,5371.0,1.0,1.0,1.0,8.0,0.5,1.0,1.0,0.5,1.0,1.0,0.7440711462450593,0.6254545454545455,2.6326,1.0609037328094302,0.9037,5,29,25.45,1.2967,0.41138259965031093,-0.283522,-5371.0,0.0,0.0,0.0,1.0,0.5,0.0,0,0.5,0.0,0.0,0.6965589155370178,0.37454545454545457,2.3969,0.7072691552062869,1.0609
1,21,14,36.63333333333333,0.9554,0.5339816595178228,0.0770108,2644.0,0.0,1.0,1.0,9.0,1.0,0.0,0.6,0.5,0.0,0.0,0.694058856191005,0.5798816568047337,2.7571,1.091901728844404,2.2384,14,21,36.63333333333333,0.9554,0.4660183404821772,-0.0770108,-2644.0,1.0,0.0,0.0,2.0,0,1.0,0.4,0.5,1.0,1.0,0.7237470167064439,0.42011834319526625,4.4222,1.583257506824386,1.283
1,15,8,27.3,0.8425,0.5598722830398223,0.0903862,2210.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7411242603550295,0.5699208443271768,3.0403,1.465201465201465,1.3187,8,15,27.3,0.8425,0.4401277169601777,-0.0903862,-2210.0,0.0,0.0,0.0,1.0,0,0.0,0,0.5,0.0,0.0,0.6927710843373494,0.43007915567282323,2.9304,1.4285714285714286,1.4286
1,12,6,35.416666666666664,0.5082,0.5456372322873742,0.110947,6233.0,1.0,1.0,1.0,15.0,1.0,1.0,0.8,0.5,1.0,1.0,0.7323529411764705,0.6306306306306306,2.88,1.2705882352941178,1.5247,6,12,35.416666666666664,0.5082,0.4543627677126258,-0.110947,-6233.0,0.0,0.0,0.0,3.0,0,0.0,0.2,0.5,0.0,0.0,0.7247298156389066,0.36936936936936937,3.1906,1.1294117647058823,1.3271
0,4,17,35.6,0.5899,0.45080050085444506,-0.0625684,-729.0,1.0,0.0,0.0,3.0,0.5,0.0,0,0.0,0.5,0.0,0.7075413856529736,0.38235294117647056,3.764,1.6853932584269662,1.6854,17,6,35.6,0.5899,0.5491994991455549,0.0625684,729.0,0.0,1.0,1.0,4.0,0.5,1.0,1.0,1.0,0.5,1.0,0.7273249138920781,0.6176470588235294,3.427,1.544943820224719,1.9944
1,7,0,26.366666666666667,0.2655,0.5824203133441384,0.279575,3244.0,1.0,1.0,1.0,6.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.8116490166414524,0.628099173553719,3.2996,1.554993678887484,1.6688,0,7,26.366666666666667,0.2655,0.4175796866558617,-0.279575,-3244.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.5,0.0,0.0,0.6448250186150409,0.371900826446281,3.4893,1.6308470290771175,1.0619
0,13,26,36.81666666666667,1.0593,0.46664226819659427,-0.0523003,-3620.0,0.0,0.0,0.0,1.0,0,0.0,0.4,0.5,0.0,0.0,0.7119411431805319,0.42661448140900193,2.7433,1.0049796287913082,1.5211,26,13,36.81666666666667,1.0593,0.5333577318034057,0.0523003,3620.0,1.0,1.0,1.0,4.0,1.0,1.0,0.6,0.5,1.0,1.0,0.7218004338394793,0.5733855185909981,2.8248,1.167949298325034,1.5482
0,5,16,38.95,0.5392,0.44409649733240547,-0.135831,257.0,1.0,1.0,0.0,6.0,1.0,0.0,0.2,0.5,0.0,0.0,0.6612723214285714,0.34393638170974156,3.3119,1.6174582798459562,1.5918,16,5,38.95,0.5392,0.5559035026675945,0.135831,-257.0,0.0,0.0,1.0,5.0,0,1.0,0.8,0.5,1.0,1.0,0.7837398373983739,0.6560636182902585,2.8498,1.10397946084724,1.8999
0,10,16,35.333333333333336,0.7358,0.4956526515686551,0.054530499999999996,1109.0,0.0,0.0,1.0,2.0,0.5,1.0,0.6666666666666666,0.5,1.0,1.0,0.7186525265127885,0.4774193548387097,2.4057,1.0471698113207546,1.4434,16,10,35.333333333333336,0.7358,0.5043473484313449,-0.054530499999999996,-1109.0,1.0,1.0,0.0,5.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.0,0.7075702075702076,0.5225806451612903,3.1132,1.3301886792452828,1.1604
0,3,16,22.583333333333332,0.8413,0.3998907634421653,-0.332307,-7891.0,0.0,0.0,0.0,0.0,0,0.0,0,0.5,0.0,0.0,0.6200551977920883,0.3475177304964539,2.3026,0.7527675276752768,0.8856,16,3,22.583333333333332,0.8413,0.6001092365578347,0.332307,7891.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.5,1.0,1.0,0.8550863723608445,0.6524822695035462,3.0111,1.1512915129151293,1.1513
0,6,11,36.53333333333333,0.4653,0.460791581390102,-0.076173,1993.0,1.0,1.0,0.0,2.0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.7382465057179162,0.4421768707482993,3.3668,1.5602189781021898,1.4234,11,6,36.53333333333333,0.4653,0.539208418609898,0.076173,-1993.0,0.0,0.0,1.0,2.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.7158403869407497,0.5578231292517006,3.1478,1.478102189781022,1.8339
0,15,19,41.43333333333333,0.8206,0.45752331119608236,-0.053911400000000005,-2190.0,0.0,0.0,0.0,3.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6531346351490236,0.43356643356643354,3.5237,1.2550281576830251,1.3033,19,15,41.43333333333333,0.8206,0.5424766888039176,0.053911400000000005,2190.0,1.0,1.0,1.0,5.0,0.5,0.0,0.5,0.5,1.0,1.0,0.7556018759770714,0.5664335664335665,2.9445,1.3515687851971039,2.0032
0,12,22,35.5,0.9577,0.48638097986405027,0.05337959999999999,213.0,1.0,1.0,0.0,5.0,1.0,0.0,0.2,1.0,0.0,0.0,0.7375346260387812,0.5415676959619953,2.6761,1.2394366197183098,1.6056,22,12,35.5,0.9577,0.5136190201359497,-0.05337959999999999,-213.0,0.0,0.0,1.0,2.0,0,1.0,0.8,0.0,1.0,1.0,0.6809097174362508,0.4584323040380047,3.5211,1.295774647887324,1.3239
1,25,12,39.43333333333333,0.9383,0.5480461865287057,0.148606,928.0,1.0,1.0,1.0,4.0,1.0,0.0,0.8,0.5,1.0,1.0,0.6740631163708086,0.5485008818342152,4.1843,1.0904480135249366,1.9019,12,25,39.43333333333333,0.9383,0.45195381347129426,-0.148606,-928.0,0.0,0.0,0.0,3.0,0,1.0,0.2,0.5,0.0,0.0,0.7482703565726451,0.4514991181657848,3.246,0.989010989010989,2.1809
0,3,13,25.516666666666666,0.627,0.4535030865895661,-0.07941360000000001,-752.0,0.0,1.0,0.0,4.0,0.5,1.0,0.3333333333333333,0.5,0.0,0.0,0.7189873417721518,0.4625,2.9784,1.1365120836054867,1.3717,13,3,25.516666666666666,0.627,0.5464969134104339,0.07941360000000001,752.0,1.0,0.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.5,1.0,1.0,0.7433110367892977,0.5375,3.2136,1.2540822991508818,1.4892
0,13,23,28.666666666666668,1.2558,0.47579178860240007,-0.0646932,-9294.0,0.0,0.0,0.0,2.0,0,1.0,0.25,0.5,0.5,1.0,0.7733333333333333,0.39820359281437123,2.7558,1.0465116279069766,1.2907,23,13,28.666666666666668,1.2558,0.5242082113976,0.0646932,9294.0,1.0,1.0,1.0,13.0,1.0,0.0,0.75,0.5,0.5,0.0,0.7022556390977444,0.6017964071856288,3.0349,1.3255813953488371,1.2907
0,3,23,28.083333333333332,0.9258,0.42840948989316346,-0.20231300000000002,-4973.0,0.0,0.0,0.0,3.0,0,0.0,0,0.5,0.0,0.0,0.7077051926298158,0.4599406528189911,3.276,1.13946587537092,1.2819,23,3,28.083333333333332,0.9258,0.5715905101068365,0.20231300000000002,4973.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7311827956989247,0.5400593471810089,2.9555,1.175074183976261,1.3175
0,8,17,27.6,0.9058,0.4583382801060588,-0.0981179,-2716.0,0.0,0.0,0.0,3.0,0,0.0,0,0.5,0.0,0.0,0.6779533483822423,0.5093833780160858,2.5725,0.9420289855072463,1.1232,17,8,27.6,0.9058,0.5416617198939412,0.0981179,2716.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7490134175217048,0.4906166219839142,3.0435,1.1231884057971013,1.3406
1,29,12,34.9,1.1748,0.5445719329214475,0.144241,3601.0,0.0,1.0,1.0,5.0,0.5,0.0,0.6,0.5,1.0,1.0,0.6540577716643742,0.5080459770114942,2.9226,0.9742120343839542,1.2607,12,29,34.9,1.1748,0.4554280670785525,-0.144241,-3601.0,1.0,0.0,0.0,4.0,0.5,1.0,0.4,0.5,0.0,0.0,0.7338651196519217,0.49195402298850577,2.6074,0.8882521489971347,1.1748
0,6,18,37.36666666666667,0.6423,0.4496788811860388,-0.110713,-2612.0,0.0,0.0,1.0,3.0,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.6809576837416481,0.45778611632270166,3.1311,1.231043710972346,1.7395,18,6,37.36666666666667,0.6423,0.5503211188139612,0.110713,2612.0,1.0,1.0,0.0,3.0,1.0,0.0,0.6666666666666666,0.5,1.0,1.0,0.7262631871182677,0.5422138836772983,4.041,1.2578055307760927,1.5522
1,14,2,26.15,0.6119,0.5625161764553633,0.15316300000000002,2529.0,1.0,1.0,1.0,9.0,0.5,1.0,0.75,0.5,1.0,1.0,0.7715617715617715,0.5781710914454278,3.4034,1.1089866156787764,1.7208,2,14,26.15,0.6119,0.43748382354463666,-0.15316300000000002,-2529.0,0.0,0.0,0.0,4.0,0.5,0.0,0.25,0.5,0.0,0.0,0.6997654417513682,0.4218289085545723,3.5182,1.147227533460803,1.3767
0,3,11,31.116666666666667,0.4499,0.44836976796239647,-0.0830003,526.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,0.5,0.0,0.0,0.6759510869565217,0.5,2.8923,0.96411355115158,1.2212,11,3,31.116666666666667,0.4499,0.5516302320376035,0.0830003,-526.0,0.0,0.0,1.0,4.0,0,0.0,0,0.5,1.0,1.0,0.7508871540099361,0.5,2.7959,0.8034279592929834,1.5104
1,21,2,28.5,0.807,0.5854155590997696,0.23535599999999998,2690.0,1.0,1.0,1.0,5.0,1.0,0.0,0.75,0.5,1.0,1.0,0.7615740740740741,0.6109589041095891,3.1228,1.1929824561403508,1.4035,2,21,28.5,0.807,0.4145844409002304,-0.23535599999999998,-2690.0,0.0,0.0,0.0,1.0,0,1.0,0.25,0.5,0.0,0.0,0.6687647521636507,0.38904109589041097,2.5263,1.087719298245614,0.9474
1,22,14,35.666666666666664,1.0093,0.540847768463726,0.0287308,3124.0,1.0,1.0,1.0,8.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.7059516794342958,0.5962343096234309,2.5234,0.8971962616822431,1.4579,14,22,35.666666666666664,1.0093,0.45915223153627405,-0.0287308,-3124.0,0.0,0.0,0.0,2.0,0,0.0,0.3333333333333333,0.5,0.0,0.0,0.711489898989899,0.40376569037656906,3.028,1.205607476635514,1.0374
0,3,20,25.966666666666665,0.8858,0.4185699995832118,-0.23205399999999998,-4768.0,1.0,0.0,0.0,4.0,1.0,0.0,0.5,0.5,0.0,0.0,0.6669401148482362,0.40425531914893614,2.7728,1.0012836970474968,1.1938,20,3,25.966666666666665,0.8858,0.5814300004167883,0.23205399999999998,4768.0,0.0,1.0,1.0,5.0,0,1.0,0.5,0.5,1.0,1.0,0.7908713692946058,0.5957446808510638,2.8113,1.1553273427471118,1.1938
0,8,20,34.666666666666664,0.8077,0.4713887339654211,-0.022927799999999998,-1253.0,0.0,1.0,1.0,4.0,0,0.0,0.3333333333333333,0.5,0.0,0.0,0.721432983323039,0.4911504424778761,3.0577,1.153846153846154,1.4135,20,8,34.666666666666664,0.8077,0.5286112660345789,0.022927799999999998,1253.0,1.0,0.0,0.0,4.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.7217444717444718,0.5088495575221239,3.0865,1.1826923076923077,1.5865
1,20,3,23.016666666666666,0.9993,0.5865518167069342,0.34042,7938.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7110091743119266,0.6310344827586207,3.1282,1.607530774800869,1.5206,3,20,23.016666666666666,0.9993,0.4134481832930658,-0.34042,-7938.0,0.0,0.0,0.0,4.0,0,0.0,0,0.5,0.0,0.0,0.7320525783619818,0.3689655172413793,3.2151,1.5206372194062274,1.1296
0,12,24,45.0,0.8,0.47977804304404864,0.00911612,2381.0,1.0,1.0,1.0,6.0,1.0,0.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.7097821047751507,0.49829351535836175,3.5333,1.1333333333333333,1.3778,24,12,45.0,0.8,0.5202219569559513,-0.00911612,-2381.0,0.0,0.0,0.0,2.0,0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.7423312883435583,0.5017064846416383,3.1778,1.1111111111111112,2.2667
1,17,1,27.183333333333334,0.6622,0.5671808882133027,0.176698,3422.0,1.0,1.0,1.0,5.0,0,0.0,0.25,0.5,1.0,1.0,0.731284475965327,0.5071225071225072,3.1269,0.8828939301042306,1.1036,1,17,27.183333333333334,0.6622,0.43281911178669735,-0.176698,-3422.0,0.0,0.0,0.0,4.0,1.0,1.0,0.75,0.5,0.0,0.0,0.716640502354788,0.4928774928774929,2.7223,1.1404046597179645,1.1404
0,19,19,36.53333333333333,1.0401,0.4836880194623301,0.0355556,2309.0,1.0,0.0,1.0,5.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.0,0.6547231270358306,0.4955555555555556,2.8193,0.9854014598540146,1.6697,19,19,36.53333333333333,1.0401,0.5163119805376699,-0.0355556,-2309.0,0.0,1.0,0.0,5.0,0.5,1.0,0.6666666666666666,0.5,1.0,1.0,0.746401644962303,0.5044444444444445,3.8047,0.7937956204379563,1.8887
1,21,11,31.966666666666665,1.001,0.5161347788466433,0.0013540999999999998,-644.0,1.0,0.0,0.0,4.0,0,0.0,0.6,0.5,0.5,1.0,0.6880934989043097,0.5104712041884817,3.2221,1.2200208550573515,1.0949,11,21,31.966666666666665,1.001,0.48386522115335673,-0.0013540999999999998,644.0,0.0,1.0,1.0,6.0,1.0,1.0,0.4,0.5,0.5,0.0,0.743920972644377,0.4895287958115183,2.7529,1.1574556830031284,1.5641
0,8,26,26.116666666666667,1.2636,0.4317157001860436,-0.21473899999999999,-1640.0,0.0,1.0,0.0,5.0,0.5,1.0,0.25,0.5,0.0,0.0,0.6916058394160584,0.4774193548387097,2.6037,1.0338225909380983,1.0338,25,8,26.116666666666667,1.2636,0.5682842998139565,0.21473899999999999,1640.0,1.0,0.0,1.0,7.0,0.5,0.0,0.75,0.5,1.0,1.0,0.7393715341959335,0.5225806451612903,2.91,1.186981493299298,1.0721
1,16,9,30.366666666666667,0.8233,0.5422296851785102,-0.0168313,3851.0,1.0,1.0,1.0,7.0,1.0,0.0,0.4,0.5,1.0,1.0,0.7245179063360881,0.5173267326732673,2.9967,0.9879253567508233,1.1855,9,16,30.366666666666667,0.8233,0.4577703148214898,0.0168313,-3851.0,0.0,0.0,0.0,4.0,0,1.0,0.6,0.5,0.0,0.0,0.7170596393897365,0.48267326732673266,2.9967,1.1855104281009878,1.1855
1,24,15,39.7,0.9824,0.501127912063874,-0.08683450000000001,-861.0,1.0,0.0,0.0,1.0,0,1.0,0.8333333333333334,1.0,0.3333333333333333,1.0,0.6553480475382003,0.6564551422319475,3.0479,0.9823677581863979,1.1083,15,24,39.7,0.9824,0.498872087936126,0.08683450000000001,861.0,0.0,1.0,1.0,9.0,1.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.7927989130434783,0.3435448577680525,2.3426,0.5289672544080604,1.738
1,21,5,28.3,0.9187,0.5400860725969777,0.118224,912.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6543026706231454,0.49333333333333335,3.7809,1.1307420494699647,1.0247,5,21,28.3,0.9187,0.4599139274030223,-0.118224,-912.0,1.0,0.0,0.0,0.0,0,0.0,0,0.5,0.0,0.0,0.7749603803486529,0.5066666666666667,2.4028,1.1660777385159011,1.8728
1,19,17,45.233333333333334,0.7959,0.5207298652649387,-0.0418324,-5059.0,1.0,0.0,0.0,1.0,0,1.0,0.5714285714285714,0.5,0.75,1.0,0.6716566866267465,0.4973544973544973,2.5645,0.6190125276344878,1.3486,17,19,45.233333333333334,0.7959,0.4792701347350613,0.0418324,5059.0,0.0,1.0,1.0,8.0,1.0,0.0,0.42857142857142855,0.5,0.25,0.0,0.7515657620041754,0.5026455026455027,2.675,0.6632277081798084,1.1938
0,12,13,34.75,0.7194,0.4733456762537109,-0.0229004,-2858.0,0.0,1.0,0.0,2.0,0,1.0,0.6666666666666666,0.5,0.0,0.0,0.6979038224414303,0.45263157894736844,3.0791,1.1798561151079137,1.9568,13,12,34.75,0.7194,0.5266543237462892,0.0229004,2858.0,1.0,0.0,1.0,6.0,1.0,0.0,0.3333333333333333,0.5,1.0,1.0,0.7215496368038741,0.5473684210526316,4.3165,1.525179856115108,1.4676
1,20,3,22.85,1.0066,0.5744853451215067,0.20703600000000003,3437.0,1.0,1.0,1.0,7.0,1.0,0.0,0.6666666666666666,0.5,1.0,1.0,0.73,0.5826771653543307,2.6258,1.6192560175054704,1.3129,3,20,22.85,1.0066,0.42551465487849327,-0.20703600000000003,-3437.0,0.0,0.0,0.0,2.0,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.7473460721868365,0.41732283464566927,2.4508,1.312910284463895,0.8753
0,2,12,30.333333333333332,0.4615,0.4476937820835192,-0.101645,-1988.0,0.0,0.0,0.0,1.0,0.5,1.0,0.4,0.5,0.0,0.0,0.7397069085833915,0.4198645598194131,2.5714,1.087912087912088,1.6813,12,2,30.333333333333332,0.4615,0.5523062179164808,0.101645,1988.0,1.0,1.0,1.0,6.0,0.5,0.0,0.6,0.5,1.0,1.0,0.6740787801778907,0.5801354401805869,3.8901,1.2857142857142858,1.3846
1,23,15,37.13333333333333,1.0233,0.5278734330161607,0.014738900000000001,-2287.0,0.0,1.0,0.0,5.0,1.0,1.0,0.5,0.5,1.0,1.0,0.6678899082568808,0.48643006263048016,3.7433,0.8886894075403949,1.6966,15,23,37.13333333333333,1.0233,0.4721265669838393,-0.014738900000000001,2287.0,1.0,0.0,1.0,4.0,0,0.0,0.5,0.5,0.0,0.0,0.7380050505050505,0.5135699373695198,3.6086,1.3464991023339319,1.6697
1,21,23,51.61666666666667,0.8331,0.510443857055717,-0.0197884,260.0,0.0,0.0,0.0,7.0,0.5,0.0,0.5714285714285714,0.5,0.75,1.0,0.6669703872437358,0.5714285714285714,2.8867,0.8524378430739425,1.3755,22,21,51.61666666666667,0.8331,0.48955614294428296,0.0197884,-260.0,1.0,1.0,1.0,2.0,0.5,1.0,0.42857142857142855,0.5,0.25,0.0,0.7422422422422422,0.42857142857142855,2.7704,1.2205360025831449,1.5111
1,17,6,28.666666666666668,0.8023,0.5469191379775011,0.095935,772.0,1.0,1.0,1.0,4.0,0.5,0.0,0.6666666666666666,0.5,1.0,1.0,0.7169059011164274,0.5227272727272727,4.0116,1.6395348837209303,1.1163,6,17,28.666666666666668,0.8023,0.4530808620224988,-0.095935,-772.0,0.0,0.0,0.0,3.0,0.5,1.0,0.3333333333333333,0.5,0.0,0.0,0.7174089068825911,0.4772727272727273,3.2442,1.4651162790697674,1.5349
0,17,18,52.95,0.661,0.4862138606590131,-0.11241300000000001,-2049.0,1.0,0.0,0.0,1.0,0,0.0,0.2857142857142857,0.0,0.75,1.0,0.6759219088937093,0.5411764705882353,3.305,0.9442870632672332,1.7375,18,17,52.95,0.661,0.5137861393409869,0.11241300000000001,2049.0,0.0,1.0,1.0,7.0,1.0,1.0,0.7142857142857143,1.0,0.25,0.0,0.7190650779101742,0.4588235294117647,3.7583,1.3597733711048159,1.7941
0,6,20,28.366666666666667,0.9166,0.4361589580829713,-0.168139,-2463.0,0.0,1.0,0.0,5.0,1.0,1.0,0.25,0.5,0.0,0.0,0.6785079928952042,0.40059347181008903,2.4324,0.7403055229142186,1.4101,20,6,28.366666666666667,0.9166,0.5638410419170288,0.168139,2463.0,1.0,0.0,1.0,5.0,0,0.0,0.75,0.5,1.0,1.0,0.7328767123287672,0.599406528189911,3.2785,1.7978848413631021,0.9871
0,14,21,44.8,0.7813,0.4547880243672924,-0.108089,89.0,1.0,1.0,1.0,6.0,1.0,0.0,0.5,0.5,0.0,0.0,0.7109884596086302,0.4548611111111111,3.125,1.1830357142857144,1.3393,21,14,44.8,0.7813,0.5452119756327076,0.108089,-89.0,0.0,0.0,0.0,3.0,0,1.0,0.5,0.5,1.0,1.0,0.7183374083129584,0.5451388888888888,3.2813,1.1607142857142858,1.9866
0,5,22,27.966666666666665,0.9654,0.4343683030152006,-0.20546599999999998,-2012.0,1.0,0.0,0.0,2.0,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.7707786526684165,0.40752351097178685,2.6818,1.0011918951132301,0.9654,22,5,27.966666666666665,0.9654,0.5656316969847994,0.20546599999999998,2012.0,0.0,1.0,1.0,8.0,1.0,0.0,0.6666666666666666,0.5,1.0,1.0,0.7013502779984114,0.5924764890282131,2.3242,0.6793802145411204,1.2157
0,8,23,38.8,0.799,0.47611378730439247,-0.038182,-797.0,0.0,1.0,1.0,7.0,1.0,0.0,0.25,0.5,0.5,1.0,0.6810198300283287,0.516260162601626,2.5,0.5412371134020619,1.4948,23,8,38.8,0.799,0.5238862126956075,0.038182,797.0,1.0,0.0,0.0,2.0,0,1.0,0.75,0.5,0.5,0.0,0.7491060786650775,0.483739837398374,3.5825,1.3402061855670104,1.4433
1,20,8,31.933333333333334,0.8768,0.5700327814962607,0.167252,3403.0,0.0,1.0,1.0,10.0,0.5,0.0,0.75,0.5,1.0,1.0,0.789865871833085,0.5913705583756346,2.9123,1.0647181628392484,1.5658,8,20,31.933333333333334,0.8768,0.42996721850373926,-0.167252,-3403.0,1.0,0.0,0.0,2.0,0.5,1.0,0.25,0.5,0.0,0.0,0.6338639652677279,0.4086294416243655,3.0689,1.346555323590814,1.3779
1,20,6,24.55,1.0591,0.5850390646644872,0.26313200000000003,6085.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7681432610744581,0.6386861313868614,3.0957,1.5071283095723014,1.6701,6,20,24.55,1.0591,0.4149609353355128,-0.26313200000000003,-6085.0,0.0,0.0,0.0,3.0,0,0.0,0,0.5,0.0,0.0,0.7018756169792695,0.3613138686131387,3.3809,0.9775967413441955,1.222
1,14,5,29.666666666666668,0.6067,0.553304305757136,0.10780999999999999,2637.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7349228611500701,0.6135770234986945,3.1685,1.3146067415730336,2.0562,4,14,29.666666666666668,0.6067,0.44669569424286404,-0.10780999999999999,-2637.0,0.0,0.0,0.0,3.0,0,0.0,0,0.5,0.0,0.0,0.7113095238095238,0.38642297650130547,4.3483,1.247191011235955,1.1461
1,11,5,33.016666666666666,0.4846,0.5423494434073152,0.0546857,3389.0,1.0,1.0,1.0,7.0,1.0,0.0,0.75,0.5,1.0,1.0,0.7233226837060703,0.5151515151515151,3.8163,1.4235234729934376,1.575,5,11,33.016666666666666,0.4846,0.4576505565926848,-0.0546857,-3389.0,0.0,0.0,0.0,1.0,0,1.0,0.25,0.5,0.0,0.0,0.725452196382429,0.48484848484848486,3.0288,1.120646138313983,1.6355
1,16,4,31.35,0.638,0.556740778820203,0.123576,2644.0,1.0,1.0,1.0,6.0,1.0,0.0,0.6666666666666666,0.5,1.0,1.0,0.7347949080622348,0.5546666666666666,2.8389,1.244019138755981,1.4673,4,16,31.35,0.638,0.44325922117979694,-0.123576,-2644.0,0.0,0.0,0.0,0.0,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.7268754552075747,0.44533333333333336,2.7751,1.1802232854864434,1.3078
1,29,14,34.71666666666667,1.2386,0.5371862641450331,0.139987,-869.0,0.0,0.0,1.0,2.0,0,0.0,0.8,0.5,0.5,0.0,0.6675767918088737,0.5078651685393258,3.1397,1.3538166106577052,1.4402,14,29,34.71666666666667,1.2386,0.46281373585496693,-0.139987,869.0,1.0,1.0,0.0,5.0,1.0,1.0,0.2,0.5,0.5,1.0,0.7153954802259888,0.49213483146067416,2.8805,1.2097935669707152,1.325
1,16,8,27.866666666666667,0.8254,0.5434151386181933,0.0769306,3646.0,1.0,1.0,1.0,6.0,0.5,1.0,1.0,0.5,1.0,1.0,0.7068702290076336,0.5471698113207547,3.5885,1.2200956937799043,1.1842,7,16,27.866666666666667,0.8254,0.4565848613818066,-0.0769306,-3646.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.5,0.0,0.0,0.716323296354992,0.4528301886792453,2.7632,0.7894736842105263,1.3636
